country,year,co2,coal_co2,cement_co2,gas_co2,oil_co2,methane,population,gdp,primary_energy_consumption
Malaysia,2005,181.333,26.11,8.062,64.08,68.799,44.04,25690615.0,397908659924.328,812.212
Malaysia,2006,178.785,26.626,8.604,69.546,62.325,41.3,26201954.0,423206291499.302,843.963
Malaysia,2007,182.455,29.934,8.346,65.438,68.827,43.58,26720367.0,453156776230.558,900.238
Malaysia,2008,201.985,38.037,8.863,72.633,70.211,42.69,27236003.0,478516172040.852,932.26
Malaysia,2009,200.713,46.591,8.386,65.443,68.612,48.08,27735038.0,474711542432.839,903.198
Malaysia,2010,215.935,55.337,7.413,60.808,73.375,45.91,28208028.0,514171988796.046,930.771
Malaysia,2011,216.994,55.544,8.105,64.784,71.753,45.84,28650962.0,545368303363.1,963.667
Malaysia,2012,215.213,59.87,8.505,66.289,74.277,45.41,29068189.0,575191094449.42,1035.555
Malaysia,2013,242.487,57.989,9.369,82.274,87.213,46.66,29468923.0,602189178661.2,1083.583
Malaysia,2014,244.833,57.866,9.857,82.562,88.718,51.54,29866606.0,638408613153.48,1094.418
Malaysia,2015,231.844,66.318,8.981,77.211,76.189,48.14,30270965.0,670135292796.48,1110.028
Malaysia,2016,250.561,71.045,13.416,73.525,88.368,48.72,30684652.0,698530038104.71,1168.961
Malaysia,2017,250.561,78.607,11.295,70.426,81.271,48.72,31104655.0,738639634047.017,1186.87
Malaysia,2018,272.229,84.147,12.016,84.261,82.891,48.72,31528033.0,773658537411.978,1168.772
Malaysia,2019,278.659,86.191,12.016,84.299,87.239,48.72,31949789.0,773658537411.978,1183.862
Malaysia,2020,272.607,102.608,12.016,71.954,77.115,48.72,32365998.0,773658537411.978,1183.862
Mexico,1991,330.133,15.51,10.955,55.268,246.532,90.28,85512621.0,865148697188.027,1317.062
Mexico,1992,332.78,14.806,11.751,55.612,248.72,89.72,87075136.0,902108279651.079,1339.861
Mexico,1993,338.067,18.203,12.389,55.066,249.797,97.55,88625440.0,925343270979.253,1346.683
Mexico,1994,351.528,20.247,13.836,56.902,258.052,98.15,90156396.0,972991971786.097,1424.216
Mexico,1995,331.597,22.266,11.033,56.92,237.244,99.13,91663290.0,916478932514.111,1401.72
Mexico,1996,345.766,25.197,12.272,62.745,236.842,101.91,93147045.0,971219826485.426,1445.871
Mexico,1997,368.645,25.574,12.907,65.772,252.202,106.34,94611008.0,1045710683978.91,1470.7
Mexico,1998,388.357,26.267,13.412,71.088,264.274,114.51,96056313.0,1105636666367.48,1536.209
Mexico,1999,390.516,26.003,13.901,69.803,271.403,106.74,97484823.0,1156619601017.95,1555.551
Mexico,2000,396.066,26.7,14.567,81.202,263.874,109.03,98899845.0,1241194659983.68,1628.18
Mexico,2001,410.698,30.638,14.059,82.887,275.577,105.51,100298152.0,1251502722163.98,1608.258
Mexico,2002,411.968,34.701,14.548,92.171,265.359,107.35,101684764.0,1275458051474.12,1660.559
Mexico,2003,437.758,42.458,14.65,101.903,273.195,114.02,103081020.0,1306677425465.12,1674.423
Mexico,2004,438.857,37.882,15.346,105.647,276.736,107.39,104514934.0,1373060320548.88,1764.63
Mexico,2005,463.993,46.808,16.674,105.516,291.123,112.54,106005199.0,1427076745647.72,1877.926
Mexico,2006,476.565,50.288,17.818,117.937,284.689,115.83,107560155.0,1510627092374.75,1937.356
Mexico,2007,479.787,45.84,18.973,117.274,286.649,121.97,109170503.0,1572355483727.45,1947.438
Mexico,2008,492.98,40.784,18.638,118.567,288.397,137.28,110815272.0,1607400958056.99,1988.331
Mexico,2009,475.903,40.813,17.863,123.433,272.741,135.71,112463886.0,1543872673741.47,1972.542
Mexico,2010,463.783,51.054,17.046,124.122,259.679,130.23,114092961.0,1637760656435.49,2030.266
Mexico,2011,484.165,56.041,17.771,130.707,272.512,134.84,115695468.0,1716060804705.0,2127.791
Mexico,2012,496.3,49.223,18.411,135.727,290.158,125.01,117274156.0,1785373786306.5,2140.435
Mexico,2013,490.13,49.977,17.437,142.277,277.695,126.2,118827158.0,1810561725504.0,2149.532
Mexico,2014,481.129,48.944,18.259,138.503,269.275,131.62,120355137.0,1851266178008.0,2138.108
Mexico,2015,481.975,44.114,19.16,147.977,258.874,142.73,121858251.0,1899585228566.4,2135.641
Mexico,2016,482.798,47.621,17.518,151.455,251.592,144.88,123333379.0,1923887251802.1,2162.618
Mexico,2017,459.849,48.53,17.96,143.251,245.84,144.88,124777326.0,1964635185817.31,2193.152
Mexico,2018,455.308,45.995,20.864,149.181,239.268,144.88,126190782.0,2006599788818.99,2175.924
Mexico,2019,435.512,43.912,20.864,149.84,220.896,144.88,127575529.0,2006599788818.99,2144.652
Mexico,2020,356.968,16.936,20.864,146.978,172.189,144.88,128932753.0,2006599788818.99,2144.652
Moldova,1991,29.631,6.496,0.901,6.997,15.08,5.7,4375053.0,35018331664.401,77.357
Moldova,1992,20.978,4.008,0.474,6.995,9.501,5.2,4376804.0,24417023869.018,77.357
Moldova,1993,15.846,3.836,0.406,5.218,6.386,4.81,4371155.0,23693266675.802,62.545
Moldova,1994,12.427,3.697,0.328,5.023,3.378,5.06,4358790.0,16084185218.002,45.404
Moldova,1995,11.405,2.246,0.249,5.859,3.052,4.96,4340602.0,15569822188.372,39.131
Moldova,1996,11.687,1.982,0.193,6.701,2.81,4.99,4316225.0,14391438404.772,43.042
Moldova,1997,7.301,0.997,0.27,3.466,2.568,4.44,4286477.0,14366543996.28,42.905
Moldova,1998,6.444,0.983,0.215,3.12,2.126,4.07,4254835.0,13191435189.132,39.691
Moldova,1999,4.685,0.447,0.211,2.607,1.419,4.07,4225835.0,12519937764.738,31.428
Moldova,2000,3.573,0.366,0.173,1.751,1.282,3.9,4202659.0,12554039951.955,31.919
Moldova,2001,3.787,0.26,0.174,1.92,1.433,3.65,4187096.0,13087727904.966,31.104
Moldova,2002,4.052,0.278,0.219,1.924,1.63,3.69,4178228.0,13857801831.8,33.893
Moldova,2003,4.404,0.337,0.246,2.056,1.766,3.75,4173276.0,14513543534.392,36.669
Moldova,2004,4.613,0.319,0.283,2.103,1.909,3.67,4167962.0,15302827107.455,33.931
Moldova,2005,4.938,0.286,0.365,2.365,1.921,3.57,4159296.0,16157469934.686,37.033
Moldova,2006,5.03,0.344,0.457,2.36,1.869,3.46,4146264.0,16628243209.196,39.055
Moldova,2007,4.979,0.169,0.703,2.176,1.931,3.54,4130129.0,16819761639.862,34.053
Moldova,2008,5.19,0.326,0.79,2.041,2.034,3.34,4112886.0,17815153138.859,35.32
Moldova,2009,4.54,0.348,0.341,1.876,1.975,3.27,4097515.0,16449232601.832,33.042
Moldova,2010,4.831,0.326,0.35,1.982,2.173,3.3,4086090.0,17302215313.562,32.659
Moldova,2011,4.945,0.333,0.427,1.916,2.268,3.35,4079167.0,18154272029.732,32.431
Moldova,2012,4.766,0.414,0.442,1.825,2.085,3.33,4075804.0,18018830527.29,44.446
Moldova,2013,4.899,0.553,0.477,1.722,2.147,3.34,4074585.0,19713341882.052,43.063
Moldova,2014,4.759,0.366,0.465,1.751,2.176,3.39,4073407.0,20658520420.11,41.874
Moldova,2015,4.782,0.37,0.443,1.68,2.288,3.41,4070705.0,20576699595.375,38.321
Moldova,2016,4.904,0.279,0.434,1.727,2.464,3.37,4066013.0,21399024088.8,38.187
Moldova,2017,5.221,0.403,0.538,1.726,2.554,3.37,4059687.0,22402852475.923,38.187
Moldova,2018,5.433,0.308,0.578,1.877,2.669,3.37,4051950.0,23299414541.691,38.187
Moldova,2019,5.156,0.286,0.578,1.776,2.516,3.37,4043258.0,23299414541.691,38.187
Moldova,2020,5.147,0.366,0.578,1.954,2.249,3.37,4033963.0,23299414541.691,38.187
Morocco,1991,23.688,4.874,2.514,0.073,16.227,11.21,25260407.0,109721315288.175,83.584
Morocco,1992,24.737,4.184,2.745,0.048,17.76,11.05,25711410.0,107626443116.928,93.607
Morocco,1993,26.779,4.763,2.732,0.048,19.237,10.26,26155204.0,107015761218.629,94.687
Morocco,1994,28.124,5.309,2.714,0.044,20.057,10.52,26584473.0,118566421789.26,104.304
Morocco,1995,28.75,6.314,2.718,0.026,19.693,10.51,26994255.0,112179726116.506,102.342
Morocco,1996,29.525,8.051,2.778,0.033,18.663,10.88,27383472.0,125860002919.603,106.763
Morocco,1997,29.978,7.682,3.032,0.066,19.197,11.3,27754573.0,123716864655.162,110.981
Morocco,1998,30.881,8.57,3.086,0.066,19.159,11.32,28110447.0,132482453726.76,113.893
Morocco,1999,31.986,8.295,3.113,0.077,20.5,11.67,28455504.0,133796591475.269,118.344
Morocco,2000,33.199,10.028,3.326,0.088,19.756,12.03,28793672.0,136310686682.99,117.323
Morocco,2001,36.806,12.773,4.079,0.084,19.87,12.17,29126323.0,146279418360.369,126.715
Morocco,2002,37.306,13.105,4.132,0.084,19.985,12.27,29454765.0,150893948891.741,129.878
Morocco,2003,36.57,12.234,4.184,0.081,20.071,12.55,29782884.0,159964564028.828,130.132
Morocco,2004,42.226,13.689,4.395,0.099,24.043,12.85,30115196.0,167760840681.568,148.213
Morocco,2005,44.661,14.084,4.364,0.868,25.344,13.02,30455563.0,173624636868.684,160.884
Morocco,2006,46.249,14.699,4.472,1.095,25.983,13.43,30804689.0,187290247297.698,164.158
Morocco,2007,48.913,15.078,5.004,1.242,27.588,13.65,31163670.0,194460175483.606,162.603
Morocco,2008,51.369,14.121,5.455,1.114,30.679,14.03,31536807.0,206522778811.255,179.483
Morocco,2009,50.86,13.168,5.598,1.209,30.884,14.33,31929087.0,215877485505.959,174.814
Morocco,2010,54.365,13.223,5.359,1.304,34.478,14.82,32343384.0,224738368229.096,193.769
Morocco,2011,54.868,11.465,5.191,1.638,36.574,15.46,32781860.0,237165942135.46,203.685
Morocco,2012,56.954,11.462,5.838,2.396,37.258,15.78,33241898.0,244646076981.75,207.245
Morocco,2013,56.606,11.212,6.073,2.349,36.973,16.22,33715705.0,256075633955.38,212.555
Morocco,2014,57.175,15.3,5.171,2.246,34.458,16.67,34192358.0,262911203185.4,215.697
Morocco,2015,58.547,16.844,5.299,2.323,34.081,16.98,34663608.0,275091631276.14,219.376
Morocco,2016,58.457,16.235,5.205,2.363,34.654,17.2,35126274.0,279436949874.66,221.729
Morocco,2017,61.629,16.876,5.577,2.345,36.831,17.2,35581257.0,291271105680.213,232.223
Morocco,2018,62.295,18.72,5.577,2.114,35.884,17.2,36029089.0,299980109157.859,239.999
Morocco,2019,68.217,24.219,5.577,2.003,36.418,17.2,36471766.0,299980109157.859,263.617
Morocco,2020,64.536,24.316,5.577,1.546,33.097,17.2,36910558.0,299980109157.859,263.617
Mozambique,1991,0.949,0.165,0.033,0.004,0.751,13.99,13328029.0,22102102959.903,5.164
Mozambique,1992,1.038,0.158,0.012,0.004,0.868,14.06,13805999.0,19279766860.499,5.157
Mozambique,1993,1.192,0.158,0.008,0.004,1.026,14.13,14370950.0,19284152230.548,5.137
Mozambique,1994,1.08,0.158,0.024,0.004,0.897,14.16,14948050.0,18783669705.682,5.012
Mozambique,1995,1.109,0.15,0.024,0.004,0.934,14.25,15483277.0,17625140300.466,5.428
Mozambique,1996,1.092,0.066,0.073,0.004,0.953,12.76,15960445.0,20572902355.822,5.638
Mozambique,1997,1.17,0.066,0.089,0.004,1.015,11.39,16397175.0,20995043021.719,7.237
Mozambique,1998,1.112,0.026,0.086,0.004,1.026,12.89,16813946.0,21637913225.722,9.519
Mozambique,1999,1.168,0.026,0.087,0.004,1.081,12.21,17244176.0,21504905453.688,27.188
Mozambique,2000,1.322,0.026,0.109,0.004,1.213,10.56,17711925.0,20141915482.164,34.467
Mozambique,2001,1.554,0.026,0.107,0.004,1.444,23.3,18221884.0,20943671259.38,41.04
Mozambique,2002,1.537,0.026,0.197,0.004,1.337,17.97,18764147.0,21025374765.89,42.711
Mozambique,2003,1.856,0.026,0.24,0.004,1.612,16.53,19331097.0,20673806735.368,39.459
Mozambique,2004,1.864,0.026,0.219,0.007,1.638,15.21,19910549.0,20561729432.221,40.449
Mozambique,2005,1.77,0.026,0.194,0.139,1.436,16.88,20493927.0,20658225118.602,45.579
Mozambique,2006,1.916,0.026,0.238,0.161,1.517,15.37,21080108.0,20951971915.78,50.37
Mozambique,2007,2.189,0.026,0.257,0.07,1.836,16.43,21673319.0,20803539632.326,56.623
Mozambique,2008,2.18,0.026,0.286,0.117,1.751,17.19,22276596.0,20553352952.466,52.904
Mozambique,2009,2.439,0.026,0.299,0.15,1.964,15.83,22894718.0,20249942900.021,58.768
Mozambique,2010,2.635,0.026,0.341,0.154,2.114,16.95,23531567.0,20039610834.241,57.715
Mozambique,2011,3.107,0.125,0.373,0.183,2.426,16.19,24187500.0,19919629024.0,64.465
Mozambique,2012,2.981,0.04,0.453,0.172,2.316,17.36,24862673.0,21418941338.21,68.232
Mozambique,2013,3.576,0.037,0.506,0.356,2.677,19.01,25560752.0,23018832725.94,71.477
Mozambique,2014,7.899,0.824,0.586,1.326,5.163,19.47,26286192.0,24796992573.2,79.955
Mozambique,2015,6.304,0.429,0.614,1.741,3.519,19.29,27042001.0,26497041640.63,85.697
Mozambique,2016,8.155,0.051,0.948,1.535,5.621,18.54,27829930.0,27447091301.07,97.345
Mozambique,2017,8.323,0.092,0.911,1.396,5.925,18.54,28649007.0,28473887048.78,97.345
Mozambique,2018,6.891,0.117,0.93,1.645,4.199,18.54,29496009.0,29449971154.226,97.345
Mozambique,2019,7.288,0.099,0.93,1.877,4.381,18.54,30366043.0,29449971154.226,97.345
Mozambique,2020,6.571,0.103,0.93,1.835,3.702,18.54,31255435.0,29449971154.226,97.345
Netherlands,1991,170.227,31.655,0.498,81.308,54.783,32.04,15064522.0,423864912581.177,927.52
Netherlands,1992,170.015,31.239,0.449,79.3,57.125,31.56,15165856.0,433594986466.102,938.531
Netherlands,1993,170.206,31.582,0.458,81.861,54.448,30.98,15268005.0,441585760851.181,946.326
Netherlands,1994,170.788,34.655,0.463,78.7,55.004,30.25,15369121.0,457294178381.204,936.123
Netherlands,1995,172.3,34.701,0.428,81.003,54.318,29.63,15467852.0,474287665876.888,974.228
Netherlands,1996,181.453,33.336,0.316,90.0,56.05,28.99,15563252.0,494052168564.226,1016.225
Netherlands,1997,174.494,32.503,0.376,84.033,55.779,27.53,15655482.0,518267843750.118,997.999
Netherlands,1998,175.463,33.088,0.432,83.208,57.125,26.59,15745650.0,544860337212.025,1004.921
Netherlands,1999,169.937,29.036,0.517,81.289,57.678,25.5,15835525.0,575703524290.213,992.675
Netherlands,2000,171.085,30.337,0.469,81.326,57.508,24.4,15926188.0,603576153931.554,1005.576
Netherlands,2001,176.211,32.356,0.478,83.39,58.557,23.76,16018112.0,619963779153.957,1044.132
Netherlands,2002,175.571,32.617,0.489,82.497,57.663,22.68,16110355.0,624206551805.642,1044.333
Netherlands,2003,179.009,33.694,0.434,83.107,59.537,21.88,16200948.0,629605968034.635,1051.4
Netherlands,2004,180.896,33.228,0.446,85.427,59.596,21.4,16287183.0,646099699283.565,1086.561
Netherlands,2005,176.922,31.995,0.421,82.843,59.339,20.13,16367153.0,663883921321.105,1108.981
Netherlands,2006,172.098,30.441,0.4,80.277,58.69,19.55,16440091.0,691219588289.701,1086.196
Netherlands,2007,171.881,32.719,0.403,77.784,58.617,19.73,16506651.0,720937993889.321,1104.569
Netherlands,2008,174.862,31.729,0.399,81.492,59.07,20.19,16568105.0,737432114177.251,1090.664
Netherlands,2009,169.539,29.238,0.416,81.913,55.794,19.94,16626379.0,713757496065.856,1074.866
Netherlands,2010,181.538,30.219,0.348,91.742,56.986,19.91,16682927.0,727959468558.5,1137.616
Netherlands,2011,168.271,29.405,0.351,79.945,56.4,19.3,16738190.0,744360865409.46,1088.851
Netherlands,2012,164.7,31.74,0.308,76.253,54.31,18.89,16791850.0,736497867271.42,1053.201
Netherlands,2013,164.685,32.444,0.274,76.947,52.679,18.88,16843512.0,735093097904.64,1021.773
Netherlands,2014,157.663,35.797,0.282,67.011,52.207,18.7,16892517.0,745517681292.3,965.058
Netherlands,2015,164.2,43.557,0.249,66.165,51.919,19.0,16938492.0,760077430662.33,976.851
Netherlands,2016,164.925,40.079,0.239,68.997,53.208,18.83,16981285.0,776582321592.0,994.152
Netherlands,2017,162.61,36.059,0.298,70.744,53.008,18.83,17021343.0,799187902646.551,980.789
Netherlands,2018,159.02,32.987,0.22,69.85,53.551,18.83,17059560.0,818056008436.757,979.474
Netherlands,2019,153.6,25.396,0.006,72.691,53.257,18.83,17097123.0,818056008436.757,975.325
Netherlands,2020,138.1,16.723,0.006,70.745,48.409,18.83,17134873.0,818056008436.757,975.325
New Zealand,1991,26.333,4.503,0.438,8.022,12.291,32.23,3446171.0,72989965152.0,185.97
New Zealand,1992,28.275,4.922,0.477,8.443,13.303,31.93,3503194.0,73699156182.2,186.298
New Zealand,1993,27.863,4.889,0.489,8.182,13.173,31.85,3564473.0,77452078597.2,192.026
New Zealand,1994,28.028,4.627,0.497,7.648,14.089,32.77,3623272.0,82753612788.0,202.243
New Zealand,1995,28.149,4.631,0.539,7.06,14.741,33.54,3674940.0,86504431818.6,210.038
New Zealand,1996,29.377,4.585,0.51,8.093,14.9,33.27,3717352.0,89915653856.0,213.245
New Zealand,1997,31.326,4.934,0.532,9.225,15.222,33.34,3752355.0,92710360818.6,213.555
New Zealand,1998,29.931,4.519,0.489,7.969,15.501,32.75,3783976.0,93578368694.8,213.701
New Zealand,1999,31.538,4.619,0.532,9.135,15.805,33.15,3818128.0,97884484755.2,215.805
New Zealand,2000,32.339,4.409,0.531,9.468,16.467,32.59,3858992.0,101981112535.0,225.129
New Zealand,2001,34.49,5.412,0.535,10.425,16.581,32.88,3907941.0,104436924233.007,223.452
New Zealand,2002,34.66,5.421,0.551,9.843,17.312,33.61,3963202.0,109929892640.824,231.136
New Zealand,2003,36.301,7.74,0.534,8.455,18.107,33.7,4022074.0,115145212128.359,224.363
New Zealand,2004,35.953,8.013,0.488,7.265,18.473,33.62,4080421.0,120376944005.596,231.537
New Zealand,2005,37.553,8.919,0.577,7.573,18.651,33.57,4135353.0,123645495811.788,224.107
New Zealand,2006,37.543,8.796,0.545,7.666,18.784,33.83,4185881.0,127255029290.83,226.035
New Zealand,2007,36.657,6.726,0.687,8.403,18.991,33.48,4233046.0,132482703037.907,225.62
New Zealand,2008,37.713,8.284,0.639,7.909,18.861,32.96,4278156.0,132115848296.802,226.226
New Zealand,2009,34.882,6.316,0.586,7.614,18.111,33.34,4323338.0,132821328172.157,225.616
New Zealand,2010,35.031,5.458,0.557,8.51,18.194,33.35,4370060.0,135624844463.879,230.622
New Zealand,2011,34.497,5.534,0.529,7.748,18.405,33.19,4418674.0,138433581440.722,231.453
New Zealand,2012,36.138,6.853,0.569,8.402,18.167,33.55,4468462.0,141964033436.794,232.776
New Zealand,2013,35.305,6.013,0.586,8.336,18.546,33.37,4518519.0,144951877270.442,233.523
New Zealand,2014,35.531,5.442,0.619,8.558,18.851,33.67,4567522.0,149075256719.433,244.658
New Zealand,2015,36.071,5.47,0.621,8.431,19.379,32.81,4614527.0,153714783422.304,247.011
New Zealand,2016,34.305,4.465,0.486,7.869,19.489,32.81,4659265.0,159813938479.525,248.493
New Zealand,2017,35.855,4.669,0.444,8.493,20.363,32.81,4702029.0,165842094001.353,251.719
New Zealand,2018,35.789,5.196,0.418,7.879,20.526,32.81,4743131.0,171013579064.035,249.473
New Zealand,2019,37.495,5.986,0.411,8.434,20.887,32.81,4783062.0,171013579064.035,254.574
New Zealand,2020,33.475,5.714,0.411,7.847,17.727,32.81,4822233.0,171013579064.035,254.574
Nigeria,1991,41.929,0.191,1.435,9.12,31.184,116.05,97667632.0,174067584007.48,223.56
Nigeria,1992,46.265,0.139,1.432,9.592,35.102,116.93,100161708.0,181866321911.237,229.399
Nigeria,1993,44.814,0.022,1.308,10.478,33.006,118.08,102700751.0,188893720022.798,233.031
Nigeria,1994,34.935,0.066,1.072,10.269,23.528,120.1,105293701.0,193990915542.424,217.357
Nigeria,1995,33.417,0.051,1.06,10.066,22.239,113.4,107948339.0,202397627227.283,241.728
Nigeria,1996,36.789,0.022,1.035,10.201,25.531,115.87,110668784.0,215950351149.304,247.619
Nigeria,1997,41.009,0.026,1.024,10.666,29.294,109.63,113457661.0,227883172036.099,247.946
Nigeria,1998,37.746,0.033,1.095,11.029,25.589,105.92,116319763.0,239844510910.857,237.784
Nigeria,1999,39.587,0.044,1.012,11.608,26.923,98.81,119260055.0,247535173732.93,238.547
Nigeria,2000,78.823,0.007,1.011,13.179,31.54,93.72,122283853.0,268133049200.584,223.889
Nigeria,2001,86.719,0.007,0.966,11.608,37.204,89.74,125394046.0,293371854873.063,253.284
Nigeria,2002,94.304,0.114,0.842,11.889,37.573,92.4,128596079.0,344837241860.865,264.611
Nigeria,2003,100.008,0.062,0.919,20.097,34.203,96.24,131900633.0,387286174522.969,279.048
Nigeria,2004,98.685,0.022,0.915,20.507,30.847,99.15,135320420.0,438819010566.776,289.614
Nigeria,2005,105.758,0.022,1.07,20.631,39.793,104.16,138865014.0,481805858072.112,316.859
Nigeria,2006,97.809,0.022,1.296,21.618,31.979,104.83,142538305.0,527646250880.655,282.715
Nigeria,2007,94.27,0.062,1.82,22.233,27.26,105.05,146339971.0,581024773353.142,259.349
Nigeria,2008,94.772,0.084,3.846,20.654,33.5,106.13,150269622.0,638942784792.05,312.114
Nigeria,2009,74.885,0.092,3.851,18.053,27.253,104.28,154324939.0,709980391750.176,195.88
Nigeria,2010,112.314,0.103,3.856,20.196,58.741,107.77,158503203.0,810068034542.346,244.412
Nigeria,2011,129.569,0.084,4.59,28.003,69.442,112.4,162805080.0,871190867553.6,347.787
Nigeria,2012,116.331,0.128,6.118,28.872,55.858,116.41,167228803.0,909649154931.0,351.871
Nigeria,2013,122.098,0.117,7.785,28.63,62.268,118.9,171765819.0,959938901103.0,366.963
Nigeria,2014,127.823,0.121,7.75,32.676,66.623,121.37,176404931.0,1021285570574.3,414.629
Nigeria,2015,113.47,0.125,8.137,32.448,54.125,124.08,181137454.0,1048704593895.0,424.344
Nigeria,2016,115.821,0.121,8.525,30.881,60.557,133.82,185960244.0,1032469776488.0,506.867
Nigeria,2017,114.043,0.121,7.362,32.415,58.488,133.82,190873247.0,1040791491675.38,506.867
Nigeria,2018,127.928,0.125,8.137,36.208,68.11,133.82,195874685.0,1060805903025.59,506.867
Nigeria,2019,130.104,0.118,8.137,37.818,68.682,133.82,200963603.0,1060805903025.59,506.867
Nigeria,2020,125.463,0.106,8.137,39.155,62.716,133.82,206139587.0,1060805903025.59,506.867
North Macedonia,1991,10.035,5.089,0.277,0.04,4.656,2.62,1993304.0,16091739428.661,29.295
North Macedonia,1992,10.985,7.617,0.213,0.04,3.155,2.41,1988659.0,15098989425.148,30.085
North Macedonia,1993,10.124,7.574,0.205,0.04,2.344,2.43,1984024.0,14032409060.836,30.186
North Macedonia,1994,10.534,7.903,0.198,0.04,2.433,2.36,1981713.0,13843363076.781,28.317
North Macedonia,1995,10.637,8.141,0.213,0.04,2.283,2.39,1983259.0,13754777966.95,28.508
North Macedonia,1996,11.684,7.915,0.198,0.04,3.571,2.39,1989441.0,13985296878.483,33.128
North Macedonia,1997,10.578,7.398,0.202,0.04,2.979,2.36,1999588.0,14249369122.358,29.852
North Macedonia,1998,12.571,9.61,0.187,0.04,2.734,2.33,2012052.0,14789551333.752,33.73
North Macedonia,1999,11.666,8.692,0.212,0.077,2.685,2.23,2024393.0,15508166868.47,32.255
North Macedonia,2000,11.996,8.819,0.234,0.125,2.818,2.3,2034823.0,16307994827.089,30.638
North Macedonia,2001,11.926,9.211,0.253,0.165,2.297,2.24,2042844.0,15900560291.398,28.913
North Macedonia,2002,10.867,7.892,0.242,0.172,2.561,2.21,2048929.0,16235361937.057,28.228
North Macedonia,2003,11.226,8.239,0.308,0.15,2.529,2.33,2053426.0,16692703771.709,31.734
North Macedonia,2004,11.106,8.076,0.297,0.136,2.597,2.37,2057043.0,17567377178.308,31.318
North Macedonia,2005,11.179,8.002,0.352,0.143,2.682,2.32,2060280.0,18483239983.615,32.288
North Macedonia,2006,10.834,7.449,0.366,0.154,2.865,2.35,2063132.0,19516265375.726,32.805
North Macedonia,2007,9.384,5.723,0.37,0.194,3.096,2.39,2065408.0,20864536611.219,32.668
North Macedonia,2008,9.296,5.936,0.359,0.224,2.777,2.4,2067309.0,22095099025.997,31.588
North Macedonia,2009,8.592,5.278,0.356,0.147,2.811,2.34,2069030.0,22109682440.527,31.045
